sitio_noticias,fecha,seccion,titular,cuerpo,url
La Razón,2026-09-19,Voces,La responsabilidad de volver a encontrarnos,"Cada 18 de septiembre, Chile celebra sus Fiestas Patrias y, desde Bolivia, acompañamos esta fecha con un saludo al pueblo y al Gobierno chilenos. Lo hacemos con respeto por su historia, con afecto hacia su gente y con la convicción de que nuestras fechas nacionales son una oportunidad para pensar en el futuro que queremos construir.

El pasado 6 de agosto, Día Nacional de Bolivia, el Canciller Francisco Pérez Mackenna tuvo la gentileza de compartir públicamente una reflexión sobre los lazos de confianza que nuestros países vienen construyendo. Bolivia recibió ese gesto con aprecio. Hoy queremos corresponderlo con la misma claridad: ha llegado el momento de convertir esa confianza en resultados concretos.

Bolivia y Chile comparten mucho más que una frontera. Compartimos familias, comercio, trabajo, recursos, oportunidades y una geografía que nos vincula inevitablemente. También compartimos una historia compleja, que ha dejado diferencias profundas y forma parte de nuestras identidades nacionales.

Esa historia no debe ser negada ni reescrita. Bolivia no renuncia a su memoria histórica ni a su vocación marítima, convicciones que forman parte de nuestra identidad y de nuestros intereses nacionales. Pero reconocer aquello que nos diferencia no puede impedirnos trabajar en todo aquello que puede unirnos.

Bolivia y Chile no eligieron ser vecinos, pero sí pueden elegir qué clase de vecinos quieren ser. Hoy tenemos la responsabilidad de hacerlo. La madurez de dos Estados no consiste en coincidir en todo, sino en ser capaces de administrar sus diferencias sin permitir que paralicen oportunidades para sus pueblos.

Bajo el liderazgo de los presidentes Rodrigo Paz y José Antonio Kast, ambos países han comenzado a recorrer ese camino. No partimos de cero. Nuestras Cancillerías vienen construyendo una agenda orientada a convertir la confianza en cooperación y resultados concretos.

Avanzamos en la modernización y ampliación del Acuerdo de Complementación Económica N°22 (ACE-22), en nuevas oportunidades comerciales y de inversión, en mejores condiciones de conectividad digital e integración energética, y en desarrollar nuevas posibilidades de cooperación en minería, salud y recursos hídricos. Asimismo, estamos trabajando en aumentar la eficiencia logística del comercio boliviano en territorio y puertos chilenos, mejores conexiones terrestres y ferroviarias que beneficiarán a Bolivia, al norte de Chile y a la integración regional.

También enfrentamos amenazas que no reconocen fronteras. La delincuencia transnacional organizada exige respuestas coordinadas. Bolivia participa desde un principio en el Compromiso Regional de Santiago y nuestros organismos policiales avanzan en mecanismos permanentes de cooperación e intercambio de información.

La relación bilateral también se construye entre nuestros pueblos. Cientos de miles de bolivianos viven y trabajan en Chile, mientras miles de chilenos mantienen vínculos económicos, profesionales y familiares con Bolivia. Esos lazos han avanzado muchas veces más rápido que nuestras relaciones políticas.

Por eso, la eventual visita del Presidente José Antonio Kast a Bolivia tendrá una significación que transciende lo protocolar. De concretarse, será una poderosa señal política y gran paso en el proceso de recomposición diplomática, que ya está en curso.

No aspiramos a una relación construida sobre el olvido. Aspiramos a algo más difícil y valioso: una relación capaz de mirar de frente su historia y, aun así, decidir responsablemente su futuro.

Nuestra historia merece memoria; nuestras diferencias, respeto; y nuestros pueblos, resultados.

Tenemos la oportunidad de demostrar que dos pueblos hermanos, unidos por una frontera y separados durante demasiado tiempo por sus diferencias, pueden construir una vecindad que no ignore el pasado, pero que tampoco permita que el pasado decida por completo aquello que podemos hacer hoy.

En estas Fiestas Patrias, Bolivia expresa sus más sinceras felicitaciones a Chile y una convicción: ha llegado el tiempo de volver a encontrarnos.

* Héctor Huanca Gutiérrez Ministro de Relaciones Exteriores del Estado Plurinacional de Bolivia",https://larazon.bo/voces/2026/09/19/la-responsabilidad-de-volver-a-encontrarnos/
La Razón,2026-09-19,Columnistas,Energía para el desarrollo,"Bolivia enfrenta una creciente vulnerabilidad energética. Durante años se destacó su capacidad de generación eléctrica superior a la demanda; sin embargo, esa fortaleza contrasta con la elevada dependencia del gas natural y la declinación sostenida de los hidrocarburos.

El desafío es garantizar los recursos para sostener esa capacidad y evitar una crisis de seguridad energética por el suministro de hidrocarburos.

La crisis no comenzó cuando faltó diésel en los surtidores. Comenzó años antes, cuando la producción de los grandes campos hidrocarburíferos empezó a declinar y no se incorporaron nuevas reservas a la velocidad necesaria. Esto se traduce en menos gas para exportar, menos dólares para el país y una creciente necesidad de importar gasolina y diésel, mientras aumenta la demanda interna.

Para el sector empresarial, el costo y la disponibilidad de energía determinan la competitividad de la producción, el transporte, la industria, la minería y el comercio.

Las cifras muestran la magnitud del problema. La producción fiscalizada de gas natural pasó de 45,12 MMmcd en 2021 a 31,79 MMmcd en 2024 y 27,34 MMmcd en 2025. Para 2026, YPFB proyecta un promedio de 26,66 MMmcd y una producción de hidrocarburos líquidos de alrededor de 21,86 mil barriles diarios.

Esta tendencia confirma una reducción de la capacidad hidrocarburífera cuando aumenta la necesidad de importar combustibles. Bolivia pasó de ser un importante exportador regional de gas a disponer de menores volúmenes para los mercados externos. En 2026, las exportaciones hacia Brasil y Argentina llegaron a alrededor de 8,1 MMmcd a agosto, frente a 41,9 MMmcd en 2017.

El problema también alcanza a la generación eléctrica: aproximadamente tres cuartas partes dependen del gas natural, según datos sectoriales recientes, aumentando la vulnerabilidad ante una reducción de su disponibilidad.

Bolivia necesita avanzar hacia una matriz energética diversificada. No se trata de abandonar los hidrocarburos, necesarios durante la transición, sino de reducir la dependencia de una sola fuente y garantizar seguridad energética.

El país puede desarrollar hidroelectricidad, energía solar en Oruro y Potosí, energía eólica, geotermia en el occidente y aprovechamiento de residuos.

El desafío exige una política de largo plazo que combine exploración hidrocarburífera, inversión privada y pública, seguridad jurídica, nuevas tecnologías y diversificación de la matriz. Sin nuevas inversiones y desarrollo de recursos contingentes y prospectivos, Bolivia enfrentará restricciones de abastecimiento en los próximos años.

Modificar el marco normativo para mejorar la rentabilidad de proyectos exploratorios y ofrecer mayor previsibilidad puede contribuir a reactivar inversiones. El Gobierno ya planteó modificaciones a la Ley 767 con este objetivo.

Bolivia tiene una gran oportunidad: atraer inversión para explorar gas y petróleo, impulsar las energías solar y eólica, aprovechar la hidroelectricidad y promover la participación privada para construir una matriz diversificada, segura y competitiva. Debemos pasar de una política de “combustibles” a una política de “energía”.

La transición energética requiere inversiones, infraestructura, tecnología, profesionales especializados y reglas claras.

Necesitamos seguridad jurídica y una alianza efectiva entre el Estado y el sector privado para atraer tecnología y capitales. Garantizar energía suficiente, competitiva y sostenible permitirá atender a los hogares, recuperar la competitividad empresarial e impulsar nuevas inversiones y crecimiento económico.",https://larazon.bo/opinion/columnistas/2026/09/19/energia-para-el-desarrollo/
La Razón,2026-09-19,Economía y Empresa,"Gobierno fija diésel en Bs 17,95 tras la eliminación de la subvención","Tras el anuncio de la eliminación de la subvención al diésel, el gobierno estableció en Bs 17,95 por litro el precio de este combustible y dispuso un nuevo mecanismo de ajuste vinculado a los precios internacionales.

Desde ahora el precio del diésel estará vinculado al costo internacional de importación. La medida está contenida en el Decreto Supremo 5716, aprobado el 18 de septiembre de 2026.

El nuevo decreto reemplaza el precio final fijo por un mecanismo basado en el Precio de Paridad de Importación (PPI), que considera el costo del diésel importado, transporte, almacenamiento, inspección, financiamiento, tributos aduaneros y otros costos logísticos.

Según la norma, el ente regulador calculará diariamente, en días hábiles, el precio referencial del diésel. Si su variación se mantiene dentro de un rango de -5% a +5%, el precio referencial permanecerá sin cambios. Cuando supere ese margen, “se aplicará un ajuste al alza o a la baja, según corresponda”.

La norma mantiene sin modificaciones los márgenes establecidos en el Decreto Supremo 5516, así como el IVA y el Impuesto Especial a los Hidrocarburos y sus Derivados (IEHD) incluidos en la cadena de precios.

Lea más: Paz elimina el subsidio al diésel y establece un precio internacional

La primera estructura de costos será definida por el Ministerio de Hidrocarburos y Energías en un plazo de hasta cinco días hábiles.

El presidente Rodrigo Paz justificó ayer la medida por el elevado gasto que representa la subvención para el Estado y por el contrabando de combustible. Explicó que el precio podrá variar de acuerdo con las cotizaciones internacionales y señaló que, si el costo internacional disminuye, el precio del diésel en Bolivia también bajará.

Asimismo, afirmó que el Estado destina cerca de $us 55 millones cada semana a la subvención de combustibles, lo que representa más de $us 2.600 millones al año. “Cada dólar que se va para pagar la subvención son menos colegios, son menos hospitales, carreteras”, sostuvo.

El mandatario también sostuvo que la subvención no garantiza que el combustible llegue al pequeño productor, transportista, gremial o cooperativista debido a la escasez y al contrabando.

“Ningún gremial, ningún cuentapropista, ningún transportista compra algo caro para después vender barato”, afirmó.

Aseguró que los recursos liberados por la eliminación de la subvención serán destinados a programas sociales, infraestructura y apoyo al sector productivo.",https://larazon.bo/economia-y-empresa/2026/09/19/gobierno-fija-diesel-en-bs-1795-tras-la-eliminacion-de-la-subvencion/
La Razón,2026-09-19,Economía y Empresa,"Tras el fin del subsidio al diésel, Paz anuncia bono PEPE II, créditos y apoyo a productores","Luego de eliminar el subsidio al diésel y fijar su venta a precio internacional, el presidente Rodrigo Paz anunció que los recursos serán reorientados hacia medidas sociales, productivas y de inversión, además de contribuir al financiamiento de infraestructura.

Entre las medidas anunciadas están el Bono PEPE II, el incremento del Juancito Pinto, créditos preferenciales, apoyo a productores y un plan de generación de empleo.

“Vamos a entregar a través de un Bono Pepe 2, cerca de 2.900.000 de habitantes de bolivianos y bolivianas van a recibir el Bono Pepe 2, que en recursos económicos son 874.000.000 de bolivianos”, anunció Paz la noche del viernes.

El primer Programa Extraordinario de Protección y Equidad (PEPE) se implementó a inicios de año por el Gobierno, entregando un apoyo económico temporal de Bs 450 en tres pagos mensuales de Bs 150.

El bono llegó a personas y familias que reciben el Bono Juana Azurduy, Bono Juancito Pinto, Bono Anual de Indigencia o Ceguera, Bono de Discapacidad Grave o muy Grave y Renta Dignidad (no rentista).

Otra de las medidas anunciadas fue el incremento del bono Juancito Pinto, destinado a estudiantes.

Paz informó que el beneficio aumentará de 200 a 300 bolivianos por estudiante.

Entre otros anuncios, indicó que se dará mayor flexibilidad para que las familias accedan al crédito de vivienda social y crédito productivo, y que las gobernaciones, los municipios, los gobiernos regionales y los gobiernos autónomos indígenas originarios recibirán ayuda para readecuar sus finanzas.

Se anunció hasta Bs 800 millones en créditos preferenciales, con una tasa anual del orden del 6%, dirigidos a transportistas de carga pesada, gremiales, artesanos, comerciantes minoristas y productores. Y créditos de entre Bs 50.000 y Bs 400.000 para productores, destinados a capital operativo o de inversión.

Asimismo, anunció que se eliminará los impuestos de importación para los bienes destinados a actividades productivas como insumos, semillas, drones, genética, herramientas, equipos, bienes de capital y plantas industriales.

“Se ampliará el plazo del perdonazo tributario por 120 días, con un impacto por encima de 200.000 contribuyentes, básicamente, 200.000 familias”, complementó,

Adelantó que se activará el plan de enlosetado de calles y avenidas para generar más de 18.000 empleos directos y 55.000 empleos indirectos, y que se dará apoyo a los productores con créditos por montos que van desde los 50.000 hasta 400.000 bolivianos.

La noche del viernes, Paz anunció que se elimina el subsidio al diésel y a partir de la fecha, el combustible se venderá a precio internacional.",https://larazon.bo/economia-y-empresa/2026/09/19/tras-el-fin-del-subsidio-al-diesel-paz-anuncia-bono-pepe-ii-creditos-y-apoyo-a-productores/
La Razón,2026-09-19,Economía y Empresa,Gobierno baja de 50% a 40% la cartera obligatoria para crédito productivo,"El Gobierno promulgó el Decreto Supremo N° 5714, que reduce los niveles mínimos de cartera que las entidades financieras deben destinar al sector productivo y a la vivienda de interés social. La norma modifica el artículo 4 del Decreto Supremo N° 1842 y otorga mayor margen a los bancos para definir la asignación de sus recursos.

El decreto, firmado el 18 de septiembre por el presidente Rodrigo Paz Pereira y su gabinete, establece que los Bancos Múltiples deberán destinar al menos el 40% de su cartera a créditos para el sector productivo y vivienda de interés social. Dentro de ese porcentaje, al menos el 25% deberá corresponder al sector productivo.

La nueva disposición representa una reducción frente al esquema establecido en marzo de 2026 por el Decreto Supremo N° 5562, que fijaba en 50% el nivel mínimo de cartera para los Bancos Múltiples.

« Los Bancos Múltiples deberán mantener un nivel mínimo de cuarenta por ciento (40%) del total de su cartera, entre créditos destinados al sector productivo y créditos de vivienda de interés social», indica el artículo 4 del decreto.

El Ejecutivo justificó el cambio con la necesidad de ampliar el acceso al financiamiento para otros sectores de la economía. El decreto señala que resulta necesario “promover la diversificación del crédito” y sostiene que la reducción de los niveles mínimos permitirá “otorgar mayor flexibilidad a las entidades de intermediación financiera en la asignación de recursos”.

Consulte también: Doria Medina pide al Gobierno cumplir sus compromisos tras fluctuación del diésel

El decreto también modifica los porcentajes aplicables a otras entidades financieras.

Las Entidades Financieras de Vivienda deberán mantener como mínimo el 30% de su cartera de créditos en préstamos destinados a vivienda de interés social.

En el caso de los Bancos PYME , la norma fija un mínimo del 30% de su cartera en préstamos dirigidos a pequeñas, medianas y microempresas del sector productivo.

Los bancos PYME podrán incluir dentro de ese porcentaje determinados créditos de vivienda de interés social otorgados a productores que ya tengan un crédito productivo vigente en la entidad, hasta un máximo equivalente al 10% de su cartera total .

También podrán computar créditos empresariales otorgados a productores que hayan mantenido un historial de microcréditos o créditos PYME durante al menos cinco años.

El Decreto Supremo N° 5714 establece además que, para cumplir los niveles mínimos de cartera, las entidades financieras solo podrán contabilizar créditos otorgados en moneda nacional .

La norma también permite considerar determinadas operaciones de financiamiento directo e indirecto mediante alianzas estratégicas, siempre que las entidades puedan verificar el destino de los recursos y se produzcan nuevos desembolsos.

La Autoridad de Supervisión del Sistema Financiero (ASFI) deberá reglamentar estas modalidades y tendrá a su cargo el control y la verificación del cumplimiento de los nuevos porcentajes.

El decreto incorpora además dos mecanismos que podrán computarse dentro de la cartera de vivienda de interés social.

Los créditos destinados al anticrético de vivienda , cuando el valor de la operación no supere los límites establecidos para la vivienda de interés social, podrán formar parte del cumplimiento de esa cartera.

Asimismo, las operaciones de arrendamiento financiero de vivienda podrán computar para este propósito hasta un máximo del 25% de la cartera destinada a vivienda de interés social .

Con la nueva norma, el Gobierno modifica por cuarta vez el artículo 4 del Decreto Supremo N° 1842 desde su aprobación en 2013. El Ejecutivo sostiene que el ajuste busca cambiar la estructura de asignación obligatoria del crédito y permitir que las entidades financieras canalicen una mayor proporción de sus recursos hacia otros sectores de la economía.",https://larazon.bo/economia-y-empresa/2026/09/19/gobierno-baja-de-50-a-40-la-cartera-obligatoria-para-credito-productivo/
La Razón,2026-09-19,"Internacional, Marcas","Fallece Sandro Mazzola, antigua gloria del Inter de Milán","El Inter de Milán perdió a una de sus leyendas: el antiguo volante ofensivo Sandro Mazzola, que a lo largo de su carrera sólo lució la camiseta nerazzurra y la de Italia, falleció a los 83 años, anunció este sábado el club milanés.

«Sandro Mazzola fue uno de los más grandes futbolistas de la historia. No solo de la historia de los nerazzurri», indicó el club milanés en un comunicado.

Mazzola, que marcó 158 goles en 565 partidos con la camiseta del Inter, se deslumbró especialmente con su clase en la primera final ganada contra el Real Madrid (3-1), en la que firmó un doblete.

Esto le valió un bonito homenaje a la leyenda rival, el húngaro Ferenc Puskas. «He jugado contra tu padre, estás a su altura. Aquí tienes mi camiseta», le dijo el madridista.

Ese padre era Valentino Mazzola, gran jugador del Torino fallecido en la tragedia de Superga, un accidente de avión ocurrido en 1949 que tuvo entre sus víctimas a 18 jugadores del club piamontés, incluidos 8 internacionales italianos.

Con la Nazionale (70 partidos, 22 goles), este regateador de elegante bigote, que también se caracterizaba por una creatividad desbordante sobre el césped, tampoco se quedó atrás: campeón en casa de la Eurocopa de 1968 y finalista del Mundial de México 1970, solo derrotado por el gran Brasil del Rey Pelé.

Al año siguiente, quedó justo por detrás de Johan Cruyff en la carrera por el Balón de Oro.

Tras 17 temporadas entre los profesionales, Mazzola colgó las botas en 1977 e ingresó al cuerpo técnico del Inter, antes de convertirse en director deportivo del Torino.

./nip/jde/iga",https://larazon.bo/marcas/2026/09/19/fallece-sandro-mazzola-antigua-gloria-del-inter-de-milan/
La Razón,2026-09-19,Economía y Empresa,Transporte pesado advierte alza de costos con el nuevo precio del diésel,"El sector del transporte pesado internacional de Santa Cruz advirtió que la eliminación de la subvención al diésel puede elevar los costos de operación y repercutir en el precio del transporte, los alimentos y otros productos, por lo que anunció reuniones para definir una posición frente a la nueva política de combustibles.

El ejecutivo del Transporte Pesado Internacional de Santa Cruz, Juan Yucra, cuestionó la decisión del Gobierno y demandó mayor información sobre la situación económica que llevó a modificar el precio del carburante.

“Está bien que el Gobierno se haya pronunciado por el tema, pero está creando una incertidumbre. Debería decirle al pueblo qué está pasando, que no alcanza, que no hay dólares, cuál es la situación del país”, afirmó, citado por Red Uno.

Yucra señaló que el sector observa con preocupación que el diésel pueda alcanzar un precio cercano al internacional y cuestionó el monto que se menciona para el nuevo costo por litro.

“En otros países está más caro, pero tampoco está a 18 bolivianos como pretenden ponerlo”, manifestó.

El dirigente explicó que el combustible representa uno de los principales costos para el transporte pesado, pero no es el único. También mencionó el encarecimiento de llantas, repuestos y mantenimiento de los vehículos.

Recordó que cuando el precio del diésel pasó de Bs 3,72 a Bs 9,80 se registró un impacto sobre distintos sectores de la economía. Ante la posibilidad de que el carburante llegue a Bs 18 por litro, alertó sobre un nuevo incremento.

“Si va a subir a 18 bolivianos, como se menciona, va a ser un 100% más en el costo del combustible y esto implica que todo va a empezar a subir”, señaló.

Según el representante del transporte pesado, el aumento de los costos operativos podría trasladarse a las tarifas de transporte y, posteriormente, a los precios de alimentos y servicios debido al efecto del combustible en la cadena productiva.

Como alternativa, planteó que se permita a empresas privadas importar carburantes con condiciones que faciliten la operación y garanticen el abastecimiento.

“Los privados puedan importar, pero sin aranceles y por unos 90 días o un poco más para analizar y evaluar este tema”, sostuvo.

Yucra también cuestionó los actuales mecanismos de importación de combustibles y pidió revisar los controles para evitar hechos de corrupción y desvío de carburantes.

El sector anunció que convocará a reuniones internas para analizar la medida y definir las acciones que asumirá ante el nuevo escenario.

“Con seguridad vamos a analizar esto, porque es preocupante lo que ha lanzado el Gobierno”, afirmó el dirigente, quien además lamentó que, desde su perspectiva, no se hayan generado espacios de diálogo antes del anuncio.",https://larazon.bo/economia-y-empresa/2026/09/19/transporte-pesado-advierte-alza-de-costos-con-el-nuevo-precio-del-diesel/
La Razón,2026-09-19,Economía y Empresa,Samuel califica de ‘débil’ al Gobierno y advierte dificultades para nuevo precio del diésel,"El empresario y político Samuel Doria Medina calificó de “débil” al Gobierno y advirtió que la falta de confianza popular podría dificultar la aplicación de la decisión de vincular el precio del diésel con los parámetros internacionales.

A través de sus redes sociales, Doria Medina sostuvo que la medida llega después de “ muchas contradicciones e intentos en falso sobre el mismo asunto ” y cuestionó las condiciones políticas en las que el Ejecutivo pretende aplicarla.

“ La tomó un gobierno débil que ha perdido mucha confianza popular. Todo esto pesará en su aplicación ”, afirmó.

Doria Medina también se refirió a las compensaciones sociales anunciadas por el Gobierno y pidió que las autoridades las ejecuten con rapidez y eficiencia. Entre las medidas mencionó el bono PEPE 2 , un programa de enlosetado para generar empleo directo, un incremento “real” del Juancito Pinto y nuevos créditos destinados a vivienda y negocios.

Sobre el bono PEPE 2, planteó que el nuevo beneficio debería alcanzar, como mínimo, el mismo nivel del anterior. Además, reclamó que las medidas sociales se apliquen de manera efectiva y “ sin trampas ”.

El dirigente también anticipó posibles demandas de incremento en los pasajes y fletes como consecuencia del cambio en el precio del diésel.

Ante ese escenario, planteó que el Gobierno negocie con los transportistas la aplicación de subsidios directos para limitar el impacto de eventuales incrementos.

“ El gobierno tendría que negociar con los transportistas subsidios directos para limitar estas alzas lo más posible ”, señaló.

Doria Medina puso especial énfasis en el precio del pan de batalla, al que calificó como “ el principal alimento popular en el occidente del país ”, y pidió mantener su precio.

Finalmente, recordó que el presidente comprometió el abastecimiento de diésel “24/7” y utilizó esa promesa para reclamar mayor presencia y capacidad de respuesta del Ejecutivo.

“ También necesitamos un gobierno trabajando 24/7 por cumplir sus compromisos y resolver los problemas de la gente ”, afirmó.",https://larazon.bo/economia-y-empresa/2026/09/19/doria-medina-pide-al-gobierno-cumplir-sus-compromisos-tras-fluctuacion-del-diesel/
La Razón,2026-09-19,Economía y Empresa,Potosí plantea una Cumbre Minera para definir acciones sobre el Cerro Rico,"Autoridades nacionales, municipales y representantes del sector minero plantearon la realización de una Cumbre Minera en Potosí para abordar los principales desafíos de la actividad minera y definir acciones para la preservación del Cerro Rico .

La propuesta surgió durante una reunión informativa que convocó el alcalde municipal de Potosí, Williams Roger Cervantes Beltrán, que contó con la participación del ministro de Minería y Metalurgia , Marco Antonio Calderón de la Barca Quintanilla; el presidente Ejecutivo a.i. de la Corporación Minera de Bolivia (COMIBOL), José Fernando Córdova Eguivar; y el director Ejecutivo Nacional de la Autoridad Jurisdiccional Administrativa Minera (AJAM), Jaime José Sanabria Goytia.

«Durante la jornada se analizaron acciones orientadas a fortalecer la preservación del Cerro Rico, así como aspectos vinculados con la actividad minera», señala un comunicado del Ministerio de Minería y Metalurgia.

El encuentro también reunió a representantes legislativos y dirigentes de FEDECOMIN Potosí, quienes analizaron temas vinculados con el desarrollo de la minería en el departamento.

Uno de los principales puntos de la reunión fue la situación del Cerro Rico de Potosí . Las autoridades revisaron acciones destinadas a fortalecer su preservación y plantearon la necesidad de generar una coordinación entre las instituciones públicas y los actores mineros para enfrentar los desafíos relacionados con la actividad minera en el histórico yacimiento.

Lea: Pueblos indígenas de Pando dan plazo a la minería para dejar ríos Madre de Dios y Beni

La futura Cumbre Minera buscará reunir al Estado, autoridades locales, organizaciones mineras y otros actores del sector para establecer una agenda común sobre el desarrollo de la minería y la preservación del Cerro Rico.

La cita también permitió abordar la participación de Potosí en los beneficios de la actividad minera y las regalías mineras que recibe el departamento, temas que forman parte de las demandas y preocupaciones de los actores locales.

El Ministerio de Minería y Metalurgia señaló que la coordinación interinstitucional y el diálogo con las organizaciones mineras permitirán avanzar hacia una agenda que combine el desarrollo productivo del sector con la preservación del Cerro Rico.

La propuesta de la Cumbre Minera abre así un nuevo espacio de discusión para que autoridades y representantes del sector definan prioridades y acciones sobre el futuro de la minería en Potosí.",https://larazon.bo/economia-y-empresa/2026/09/19/potosi-plantea-una-cumbre-minera-para-definir-acciones-sobre-el-cerro-rico/
La Razón,2026-09-19,Economía y Empresa,"Cancillería vincula respaldo del FMI con estabilidad, producción, inversión y empleo","La Cancillería de Bolivia destacó la importancia de generar condiciones de estabilidad para el sector productivo y señaló que el respaldo financiero internacional puede contribuir a mejorar la planificación de las empresas, estabilidad, facilitar la importación de insumos y promover nuevas inversiones.

A través de una publicación, la cartera explicó que la actividad productiva funciona como una cadena en la que las empresas compran insumos, movilizan mercancías, pagan salarios y reinician el ciclo de producción.

“Producir es una cadena: compras insumos, mueves mercadería, pagas sueldos y vuelves a empezar” , señaló la Cancillería.

El Gobierno sostiene que las variaciones en los precios de los insumos importados generan dificultades para las empresas que necesitan proyectar sus costos y operaciones. En ese contexto, vinculó el financiamiento del Fondo Monetario Internacional (FMI) con la búsqueda de mayor estabilidad económica.

Vea: Morales afirma que acuerdo con FMI no contempla nuevos impuestos

Según la Cancillería, el fortalecimiento de las reservas internacionales puede generar mayor previsibilidad para que las empresas calculen sus costos, importen insumos, adquieran maquinaria y planifiquen nuevas contrataciones.

“ Si los insumos importados cambian de precio cada semana, producir se vuelve un riesgo extremo ”, afirmó la institución en su publicación.

El mensaje oficial también señala que la apertura del acceso al crédito de otros organismos internacionales podría impulsar proyectos de infraestructura, caminos y energía que requieren las actividades productivas.

La Cancillería plantea que una eventual recuperación de la confianza económica puede favorecer las decisiones de inversión y la generación de empleo. “ Si la economía recupera la confianza, invertir y dar empleo vuelve a ser viable ”, sostuvo.

El Gobierno resume su planteamiento en la necesidad de otorgar mayor previsibilidad a las empresas para que puedan planificar sus actividades más allá del corto plazo.

“ Para el sector productivo estabilidad significa poder mirar más allá del mañana, es tener mejores condiciones para producir, invertir y crecer ”, señala la publicación.

La Cancillería cerró su mensaje con una definición sobre la orientación que atribuye al financiamiento internacional: “ Bolivia necesita respaldo para crecer ”.",https://larazon.bo/economia-y-empresa/2026/09/19/cancilleria-vincula-respaldo-del-fmi-con-estabilidad-produccion-inversion-y-empleo/
